b01,b02,payoff,xs
5.0,5.0,1000.0,0.5
0.0,10.0,999.7570692919046,0.0
0.1,9.9,999.7684446091529,0.010000000000001279
0.2,9.8,999.7794215165331,0.020000000000002557
0.30000000000000004,9.7,999.7900145111047,0.0299999999999991
0.4,9.6,999.8002372075305,0.039999999999999786
0.5,9.5,999.81010240462,0.05
0.6000000000000001,9.4,999.8196221453323,0.060000000000000574
0.7000000000000001,9.3,999.8288077710323,0.07000000000000033
0.8,9.2,999.8376699706394,0.07999999999999957
0.9,9.1,999.8462188252835,0.08999999999999966
1.0,9.0,999.8544638489304,0.1
1.1,8.9,999.8624140254299,0.11000000000000017
1.2000000000000002,8.8,999.8700778423554,0.12000000000000025
1.3,8.7,999.8774633219687,0.1299999999999997
1.4000000000000001,8.6,999.8845780495957,0.1399999999999999
1.5,8.5,999.8914291996748,0.15
1.6,8.4,999.8980235596863,0.16000000000000003
1.7000000000000002,8.3,999.9043675521835,0.17000000000000023
1.8,8.2,999.9104672550842,0.1799999999999999
1.9000000000000001,8.1,999.9163284203828,0.19
2.0,8.0,999.9219564914313,0.2
2.1,7.9,999.9273566188971,0.21000000000000005
2.2,7.8,999.9325336755289,0.21999999999999995
2.3000000000000003,7.699999999999999,999.9374922698088,0.22999999999999993
2.4000000000000004,7.6,999.9422367585993,0.24
2.5,7.5,999.9467712588516,0.25
2.6,7.4,999.9510996584544,0.26000000000000006
2.7,7.3,999.9552256262897,0.27
2.8000000000000003,7.199999999999999,999.9591526215471,0.2799999999999999
2.9000000000000004,7.1,999.9628839023582,0.29
3.0,7.0,999.9664225337901,0.3
3.1,6.9,999.9697713952578,0.31000000000000005
3.2,6.8,999.9729331873682,0.32
3.3000000000000003,6.699999999999999,999.9759104382593,0.32999999999999996
3.4000000000000004,6.6,999.9787055094519,0.33999999999999997
3.5,6.5,999.9813206012408,0.35
3.6,6.4,999.9837577576619,0.36000000000000004
3.7,6.3,999.9860188710559,0.37
3.8000000000000003,6.199999999999999,999.9881056862401,0.38000000000000006
3.9000000000000004,6.1,999.9900198043276,0.38999999999999996
4.0,6.0,999.9917626861886,0.4
4.1000000000000005,5.8999999999999995,999.9933356555929,0.41000000000000014
4.2,5.8,999.9947399020245,0.42
4.3,5.7,999.9959764832012,0.43
4.4,5.6,999.9970463272952,0.44
4.5,5.5,999.9979502348731,0.44999999999999996
4.6000000000000005,5.3999999999999995,999.998688880564,0.46
4.7,5.3,999.9992628144502,0.47
4.800000000000001,5.199999999999999,999.9996724632069,0.48000000000000004
4.9,5.1,999.9999181309779,0.49000000000000005
5.1000000000000005,4.8999999999999995,999.9999181309779,0.51
5.2,4.8,999.9996724632069,0.5199999999999999
5.300000000000001,4.699999999999999,999.9992628144502,0.53
5.4,4.6,999.998688880564,0.54
5.5,4.5,999.9979502348731,0.5499999999999999
5.6000000000000005,4.3999999999999995,999.9970463272952,0.56
5.7,4.3,999.9959764832012,0.57
5.800000000000001,4.199999999999999,999.9947399020245,0.5800000000000001
5.9,4.1,999.9933356555929,0.59
6.0,4.0,999.9917626861886,0.6
6.1000000000000005,3.8999999999999995,999.9900198043276,0.61
6.2,3.8,999.9881056862401,0.62
6.300000000000001,3.6999999999999993,999.9860188710559,0.6300000000000001
6.4,3.5999999999999996,999.9837577576619,0.64
6.5,3.5,999.9813206012408,0.6499999999999999
6.6000000000000005,3.3999999999999995,999.9787055094519,0.66
6.7,3.3,999.9759104382593,0.67
6.800000000000001,3.1999999999999993,999.9729331873682,0.68
6.9,3.0999999999999996,999.9697713952578,0.69
7.0,3.0,999.9664225337901,0.7
7.1000000000000005,2.8999999999999995,999.9628839023582,0.7100000000000001
7.2,2.8,999.9591526215471,0.72
7.300000000000001,2.6999999999999993,999.9552256262897,0.7300000000000001
7.4,2.5999999999999996,999.9510996584544,0.74
7.5,2.5,999.9467712588516,0.75
7.6000000000000005,2.3999999999999995,999.9422367585993,0.76
7.7,2.3,999.9374922698088,0.7699999999999999
7.800000000000001,2.1999999999999993,999.9325336755289,0.78
7.9,2.0999999999999996,999.9273566188971,0.79
8.0,2.0,999.9219564914313,0.8
8.1,1.9000000000000004,999.9163284203828,0.81
8.200000000000001,1.799999999999999,999.9104672550842,0.8200000000000001
8.3,1.6999999999999993,999.9043675521835,0.8300000000000001
8.4,1.5999999999999996,999.8980235596863,0.84
8.5,1.5,999.8914291996748,0.85
8.6,1.4000000000000004,999.8845780495957,0.86
8.700000000000001,1.299999999999999,999.8774633219687,0.8700000000000001
8.8,1.1999999999999993,999.8700778423554,0.88
8.9,1.0999999999999996,999.8624140254299,0.89
9.0,1.0,999.8544638489304,0.8999999999999999
9.1,0.9000000000000004,999.8462188252835,0.9099999999999999
9.200000000000001,0.7999999999999989,999.8376699706394,0.92
9.3,0.6999999999999993,999.8288077710323,0.93
9.4,0.5999999999999996,999.8196221453323,0.94
9.5,0.5,999.81010240462,0.95
9.600000000000001,0.3999999999999986,999.8002372075305,0.9600000000000001
9.700000000000001,0.29999999999999893,999.7900145111047,0.9700000000000002
9.8,0.1999999999999993,999.7794215165331,0.9800000000000001
9.9,0.09999999999999964,999.7684446091529,0.99
10.0,0.0,999.7570692919046,1.0
