b01,b02,payoff,xs
5.0,5.0,17.48459185437924,0.5
0.0,10.0,17.29652045033148,0.0
0.1,9.9,17.303761008084933,0.010000000000001279
0.2,9.8,17.31087150110384,0.020000000000002557
0.30000000000000004,9.7,17.3178509790259,0.0299999999999991
0.4,9.6,17.324698506869563,0.039999999999999786
0.5,9.5,17.331413165280395,0.05
0.6000000000000001,9.4,17.337994050773975,0.060000000000000574
0.7000000000000001,9.3,17.344440275975227,0.07000000000000033
0.8,9.2,17.350750969854133,0.07999999999999957
0.9,9.1,17.35692527795765,0.08999999999999966
1.0,9.0,17.36296236263778,0.1
1.1,8.9,17.368861403275694,0.11000000000000017
1.2000000000000002,8.8,17.37462159650184,0.12000000000000025
1.3,8.7,17.38024215641184,0.1299999999999997
1.4000000000000001,8.6,17.385722314778256,0.1399999999999999
1.5,8.5,17.391061321257943,0.15
1.6,8.4,17.396258443595073,0.16000000000000003
1.7000000000000002,8.3,17.401312967819603,0.17000000000000023
1.8,8.2,17.406224198441215,0.1799999999999999
1.9000000000000001,8.1,17.410991458638573,0.19
2.0,8.0,17.41561409044382,0.2
2.1,7.9,17.4200914549223,0.21000000000000005
2.2,7.8,17.424422932347337,0.21999999999999995
2.3000000000000003,7.699999999999999,17.42860792237007,0.22999999999999993
2.4000000000000004,7.6,17.432645844184222,0.24
2.5,7.5,17.436536136685778,0.25
2.6,7.4,17.440278258627423,0.26000000000000006
2.7,7.3,17.443871688767793,0.27
2.8000000000000003,7.199999999999999,17.447315926015364,0.2799999999999999
2.9000000000000004,7.1,17.450610489566962,0.29
3.0,7.0,17.45375491904086,0.3
3.1,6.9,17.45674877460434,0.31000000000000005
3.2,6.8,17.459591637095713,0.32
3.3000000000000003,6.699999999999999,17.462283108140745,0.32999999999999996
3.4000000000000004,6.6,17.464822810263406,0.33999999999999997
3.5,6.5,17.467210386990928,0.35
3.6,6.4,17.46944550295307,0.36000000000000004
3.7,6.3,17.47152784397566,0.37
3.8000000000000003,6.199999999999999,17.47345711716821,0.38000000000000006
3.9000000000000004,6.1,17.475233051005716,0.38999999999999996
4.0,6.0,17.476855395404534,0.4
4.1000000000000005,5.8999999999999995,17.47832392179229,0.41000000000000014
4.2,5.8,17.479638423171842,0.42
4.3,5.7,17.480798714179198,0.43
4.4,5.6,17.481804631135454,0.44
4.5,5.5,17.482656032092628,0.44999999999999996
4.6000000000000005,5.3999999999999995,17.48335279687347,0.46
4.7,5.3,17.48389482710513,0.47
4.800000000000001,5.199999999999999,17.484282046246758,0.48000000000000004
4.9,5.1,17.484514399610987,0.49000000000000005
5.0,5.0,17.48459185437924,0.5
5.1000000000000005,4.8999999999999995,17.484514399610987,0.51
5.2,4.8,17.484282046246758,0.5199999999999999
5.300000000000001,4.699999999999999,17.48389482710513,0.53
5.4,4.6,17.48335279687347,0.54
5.5,4.5,17.482656032092628,0.5499999999999999
5.6000000000000005,4.3999999999999995,17.481804631135454,0.56
5.7,4.3,17.480798714179198,0.57
5.800000000000001,4.199999999999999,17.479638423171842,0.5800000000000001
5.9,4.1,17.47832392179229,0.59
6.0,4.0,17.476855395404534,0.6
6.1000000000000005,3.8999999999999995,17.475233051005716,0.61
6.2,3.8,17.47345711716821,0.62
6.300000000000001,3.6999999999999993,17.47152784397566,0.6300000000000001
6.4,3.5999999999999996,17.46944550295307,0.64
6.5,3.5,17.467210386990928,0.6499999999999999
6.6000000000000005,3.3999999999999995,17.464822810263406,0.66
6.7,3.3,17.462283108140745,0.67
6.800000000000001,3.1999999999999993,17.459591637095713,0.68
6.9,3.0999999999999996,17.45674877460434,0.69
7.0,3.0,17.45375491904086,0.7
7.1000000000000005,2.8999999999999995,17.450610489566962,0.7100000000000001
7.2,2.8,17.447315926015364,0.72
7.300000000000001,2.6999999999999993,17.443871688767793,0.7300000000000001
7.4,2.5999999999999996,17.440278258627423,0.74
7.5,2.5,17.436536136685778,0.75
7.6000000000000005,2.3999999999999995,17.432645844184222,0.76
7.7,2.3,17.42860792237007,0.7699999999999999
7.800000000000001,2.1999999999999993,17.424422932347333,0.78
7.9,2.0999999999999996,17.4200914549223,0.79
8.0,2.0,17.41561409044382,0.8
8.1,1.9000000000000004,17.410991458638573,0.81
8.200000000000001,1.799999999999999,17.406224198441215,0.8200000000000001
8.3,1.6999999999999993,17.401312967819603,0.8300000000000001
8.4,1.5999999999999996,17.396258443595073,0.84
8.5,1.5,17.391061321257943,0.85
8.6,1.4000000000000004,17.385722314778256,0.86
8.700000000000001,1.299999999999999,17.38024215641184,0.8700000000000001
8.8,1.1999999999999993,17.37462159650184,0.88
8.9,1.0999999999999996,17.368861403275694,0.89
9.0,1.0,17.36296236263778,0.8999999999999999
9.1,0.9000000000000004,17.35692527795765,0.9099999999999999
9.200000000000001,0.7999999999999989,17.350750969854133,0.92
9.3,0.6999999999999993,17.344440275975227,0.93
9.4,0.5999999999999996,17.337994050773975,0.94
9.5,0.5,17.331413165280395,0.95
9.600000000000001,0.3999999999999986,17.324698506869566,0.9600000000000001
9.700000000000001,0.29999999999999893,17.3178509790259,0.9700000000000002
9.8,0.1999999999999993,17.31087150110384,0.9800000000000001
9.9,0.09999999999999964,17.303761008084933,0.99
10.0,0.0,17.29652045033148,1.0
