b01,b02,payoff,xs
12.45310197517082,17.54689802482918,2253.145599526752,0.4151033991723607
0.0,30.0,2253.903935144717,0.0
0.1,29.9,2253.9036994008516,0.0033333333333231013
0.2,29.8,2253.903371758479,0.006666666666669888
0.30000000000000004,29.7,2253.902952436898,0.009999999999997726
0.4,29.6,2253.9024416827842,0.01333333333333504
0.5,29.5,2253.9018397665004,0.016666666666666666
0.6000000000000001,29.4,2253.901146978789,0.019999999999998613
0.7000000000000001,29.3,2253.90036362779,0.023333333333333442
0.8,29.2,2253.8994900363673,0.026666666666666523
0.9,29.1,2253.898526539727,0.030000000000000547
1.0,29.0,2253.8974734832764,0.03333333333333333
1.1,28.9,2253.896331220715,0.03666666666666608
1.2000000000000002,28.8,2253.895100112335,0.04000000000000038
1.3,28.7,2253.8937805235137,0.04333333333333295
1.4000000000000001,28.6,2253.892372823364,0.046666666666666884
1.5,28.5,2253.8908773835583,0.049999999999999996
1.6,28.4,2253.889294577271,0.053333333333333045
1.7000000000000002,28.3,2253.8876247782596,0.05666666666666661
1.8,28.2,2253.885868360056,0.06000000000000004
1.9000000000000001,28.1,2253.8840256952626,0.06333333333333388
2.0,28.0,2253.8820971549294,0.06666666666666667
2.1,27.9,2253.8800831080325,0.06999999999999987
2.2,27.8,2253.877983921007,0.07333333333333344
2.3000000000000003,27.7,2253.875799957368,0.07666666666666654
2.4000000000000004,27.6,2253.8735315773724,0.08000000000000036
2.5,27.5,2253.8711791377436,0.08333333333333333
2.6,27.4,2253.868742991449,0.08666666666666627
2.7,27.3,2253.8662234875133,0.09000000000000023
2.8000000000000003,27.2,2253.8636209708657,0.09333333333333309
2.9000000000000004,27.1,2253.8609357822456,0.09666666666666691
3.0,27.0,2253.8581682581016,0.09999999999999999
3.1,26.9,2253.85531873055,0.10333333333333307
3.2,26.8,2253.8523875273445,0.10666666666666669
3.3000000000000003,26.7,2253.8493749718627,0.10999999999999997
3.4000000000000004,26.6,2253.846281383124,0.11333333333333348
3.5,26.5,2253.8431070758043,0.11666666666666667
3.6,26.4,2253.8398523602887,0.11999999999999982
3.7,26.3,2253.836517542721,0.12333333333333346
3.8000000000000003,26.2,2253.833102925067,0.12666666666666654
3.9000000000000004,26.1,2253.829608805189,0.13000000000000006
4.0,26.0,2253.8260354769272,0.13333333333333333
4.1000000000000005,25.9,2253.822383230185,0.13666666666666655
4.2,25.8,2253.8186523510303,0.13999999999999996
4.3,25.7,2253.8148431217874,0.14333333333333334
4.4,25.6,2253.810955821143,0.1466666666666669
4.5,25.5,2253.8069907242475,0.15
4.6000000000000005,25.4,2253.802948102828,0.15333333333333327
4.7,25.3,2253.798828225291,0.15666666666666673
4.800000000000001,25.2,2253.7946313568395,0.15999999999999995
4.9,25.1,2253.7903577595753,0.1633333333333335
5.0,25.0,2253.7860076926204,0.16666666666666666
5.1000000000000005,24.9,2253.7815814122187,0.16999999999999982
5.2,24.8,2253.7770791718503,0.17333333333333348
5.300000000000001,24.7,2253.7725012223386,0.17666666666666656
5.4,24.6,2253.767847811957,0.18000000000000013
5.5,24.5,2253.7631191865416,0.18333333333333332
5.6000000000000005,24.4,2253.758315589591,0.1866666666666665
5.7,24.3,2253.7534372623654,0.19000000000000003
5.800000000000001,24.2,2253.7484844439996,0.19333333333333333
5.9,24.1,2253.7434573715877,0.19666666666666674
6.0,24.0,2253.7383562802934,0.19999999999999998
6.1000000000000005,23.9,2253.733181403434,0.20333333333333323
6.2,23.8,2253.7279329725766,0.20666666666666672
6.300000000000001,23.7,2253.722611217635,0.2099999999999999
6.4,23.6,2253.717216366942,0.21333333333333337
6.5,23.5,2253.711748647348,0.21666666666666665
6.6000000000000005,23.4,2253.7062082842976,0.21999999999999995
6.7,23.3,2253.700595501912,0.2233333333333333
6.800000000000001,23.2,2253.6949105230615,0.22666666666666668
6.9,23.1,2253.6891535694504,0.23000000000000004
7.0,23.0,2253.6833248616776,0.23333333333333334
7.1000000000000005,22.9,2253.677424619316,0.23666666666666666
7.2,22.8,2253.671453060978,0.24000000000000002
7.300000000000001,22.7,2253.665410404375,0.24333333333333332
7.4,22.6,2253.659296866392,0.24666666666666673
7.5,22.5,2253.653112663136,0.25
7.6000000000000005,22.4,2253.6468580100045,0.25333333333333324
7.7,22.3,2253.640533121731,0.2566666666666667
7.800000000000001,22.2,2253.634138212449,0.25999999999999995
7.9,22.1,2253.6276734957387,0.26333333333333336
8.0,22.0,2253.6211391846764,0.26666666666666666
8.1,21.9,2253.6145354918863,0.26999999999999996
8.200000000000001,21.799999999999997,2253.607862629573,0.27333333333333343
8.3,21.7,2253.6011208095833,0.27666666666666667
8.4,21.6,2253.5943102434344,0.2800000000000001
8.5,21.5,2253.5874311423577,0.2833333333333333
8.6,21.4,2253.5804837173387,0.28666666666666657
8.700000000000001,21.299999999999997,2253.5734681791446,0.2900000000000001
8.8,21.2,2253.5663847383703,0.29333333333333333
8.9,21.1,2253.55923360546,0.2966666666666667
9.0,21.0,2253.5520149907456,0.3
9.1,20.9,2253.5447291044725,0.3033333333333333
9.200000000000001,20.799999999999997,2253.5373761568253,0.30666666666666675
9.3,20.7,2253.5299563579583,0.30999999999999994
9.4,20.6,2253.522469918015,0.3133333333333334
9.5,20.5,2253.514917047159,0.31666666666666665
9.600000000000001,20.4,2253.5072979555825,0.32
9.700000000000001,20.299999999999997,2253.4996128535463,0.3233333333333334
9.8,20.2,2253.4918619513746,0.32666666666666666
9.9,20.1,2253.484045459495,0.33
10.0,20.0,2253.476163588442,0.3333333333333333
10.100000000000001,19.9,2253.4682165488784,0.33666666666666667
10.200000000000001,19.799999999999997,2253.4602045516062,0.34000000000000014
10.3,19.7,2253.4521278075795,0.3433333333333333
10.4,19.6,2253.443986527922,0.34666666666666673
10.5,19.5,2253.4357809239323,0.35
