b01,b02,payoff,xs
5.0,5.0,15.0,0.5
0.0,10.0,14.089068825910932,0.0
0.1,9.9,14.126402227716767,0.010000000000001279
0.2,9.8,14.16287722199256,0.020000000000002557
0.30000000000000004,9.7,14.198500610366718,0.0299999999999991
0.4,9.6,14.233279008496574,0.039999999999999786
0.5,9.5,14.267218849262193,0.05
0.6000000000000001,9.4,14.3003263858549,0.060000000000000574
0.7000000000000001,9.3,14.332607694763368,0.07000000000000033
0.8,9.2,14.36406867866001,0.07999999999999957
0.9,9.1,14.39471506919028,0.08999999999999966
1.0,9.0,14.424552429667521,0.1
1.1,8.9,14.453586157675659,0.11000000000000017
1.2000000000000002,8.8,14.481821487582216,0.12000000000000025
1.3,8.7,14.509263492963758,0.1299999999999997
1.4000000000000001,8.6,14.535917088946043,0.1399999999999999
1.5,8.5,14.561787034460828,0.15
1.6,8.4,14.586877934421437,0.16000000000000003
1.7000000000000002,8.3,14.611194241818852,0.17000000000000023
1.8,8.2,14.634740259740258,0.1799999999999999
1.9000000000000001,8.1,14.657520143311723,0.19
2.0,8.0,14.679537901566704,0.2
2.1,7.9,14.700797399241972,0.21000000000000005
2.2,7.8,14.72130235850249,0.21999999999999995
2.3000000000000003,7.699999999999999,14.74105636059668,0.22999999999999993
2.4000000000000004,7.6,14.76006284744351,0.24
2.5,7.5,14.778325123152708,0.25
2.6,7.4,14.795846355479384,0.26000000000000006
2.7,7.3,14.812629577214246,0.27
2.8000000000000003,7.199999999999999,14.82867768751062,0.2799999999999999
2.9000000000000004,7.1,14.843993453149295,0.29
3.0,7.0,14.858579509742299,0.3
3.1,6.9,14.87243836287654,0.31000000000000005
3.2,6.8,14.885572389198284,0.32
3.3000000000000003,6.699999999999999,14.897983837439345,0.32999999999999996
3.4000000000000004,6.6,14.90967482938579,0.33999999999999997
3.5,6.5,14.92064736079,0.35
3.6,6.4,14.93090330222676,0.36000000000000004
3.7,6.3,14.940444399894123,0.37
3.8000000000000003,6.199999999999999,14.949272276359629,0.38000000000000006
3.9000000000000004,6.1,14.957388431252554,0.38999999999999996
4.0,6.0,14.964794241902675,0.4
4.1000000000000005,5.8999999999999995,14.971490963926097,0.41000000000000014
4.2,5.8,14.977479731758581,0.42
4.3,5.7,14.982761559136842,0.43
4.4,5.6,14.987337339528136,0.44
4.5,5.5,14.991207846508539,0.44999999999999996
4.6000000000000005,5.3999999999999995,14.99437373409017,0.46
4.7,5.3,14.99683553699765,0.47
4.800000000000001,5.199999999999999,14.998593670893985,0.48000000000000004
4.9,5.1,14.999648432556082,0.49000000000000005
5.1000000000000005,4.8999999999999995,14.999648432556082,0.51
5.2,4.8,14.998593670893985,0.5199999999999999
5.300000000000001,4.699999999999999,14.99683553699765,0.53
5.4,4.6,14.99437373409017,0.54
5.5,4.5,14.991207846508539,0.5499999999999999
5.6000000000000005,4.3999999999999995,14.987337339528136,0.56
5.7,4.3,14.982761559136842,0.57
5.800000000000001,4.199999999999999,14.977479731758581,0.5800000000000001
5.9,4.1,14.971490963926097,0.59
6.0,4.0,14.964794241902675,0.6
6.1000000000000005,3.8999999999999995,14.957388431252554,0.61
6.2,3.8,14.949272276359629,0.62
6.300000000000001,3.6999999999999993,14.940444399894123,0.6300000000000001
6.4,3.5999999999999996,14.93090330222676,0.64
6.5,3.5,14.92064736079,0.6499999999999999
6.6000000000000005,3.3999999999999995,14.909674829385787,0.66
6.7,3.3,14.897983837439345,0.67
6.800000000000001,3.1999999999999993,14.885572389198284,0.68
6.9,3.0999999999999996,14.87243836287654,0.69
7.0,3.0,14.858579509742299,0.7
7.1000000000000005,2.8999999999999995,14.843993453149295,0.7100000000000001
7.2,2.8,14.82867768751062,0.72
7.300000000000001,2.6999999999999993,14.812629577214246,0.7300000000000001
7.4,2.5999999999999996,14.795846355479384,0.74
7.5,2.5,14.778325123152708,0.75
7.6000000000000005,2.3999999999999995,14.76006284744351,0.76
7.7,2.3,14.741056360596678,0.7699999999999999
7.800000000000001,2.1999999999999993,14.721302358502488,0.78
7.9,2.0999999999999996,14.700797399241972,0.79
8.0,2.0,14.679537901566704,0.8
8.1,1.9000000000000004,14.657520143311723,0.81
8.200000000000001,1.799999999999999,14.634740259740258,0.8200000000000001
8.3,1.6999999999999993,14.611194241818852,0.8300000000000001
8.4,1.5999999999999996,14.586877934421437,0.84
8.5,1.5,14.561787034460828,0.85
8.6,1.4000000000000004,14.535917088946043,0.86
8.700000000000001,1.299999999999999,14.509263492963758,0.8700000000000001
8.8,1.1999999999999993,14.481821487582216,0.88
8.9,1.0999999999999996,14.453586157675659,0.89
9.0,1.0,14.424552429667521,0.8999999999999999
9.1,0.9000000000000004,14.39471506919028,0.9099999999999999
9.200000000000001,0.7999999999999989,14.364068678660008,0.92
9.3,0.6999999999999993,14.332607694763368,0.93
9.4,0.5999999999999996,14.3003263858549,0.94
9.5,0.5,14.267218849262193,0.95
9.600000000000001,0.3999999999999986,14.233279008496575,0.9600000000000001
9.700000000000001,0.29999999999999893,14.198500610366718,0.9700000000000002
9.8,0.1999999999999993,14.16287722199256,0.9800000000000001
9.9,0.09999999999999964,14.126402227716767,0.99
10.0,0.0,14.089068825910932,1.0
