b01,b02,payoff,xs
11.17931180374843,18.82068819625157,47.82010230555474,0.37264372679161434
0.0,30.0,47.4352651904731,0.0
0.1,29.9,47.45887593616203,0.0033333333333231013
0.2,29.8,47.481909404850995,0.006666666666669888
0.30000000000000004,29.7,47.50437572652584,0.009999999999997726
0.4,29.6,47.52628483746621,0.01333333333333504
0.5,29.5,47.547646484034075,0.016666666666666666
0.6000000000000001,29.4,47.568470226361,0.019999999999998613
0.7000000000000001,29.3,47.58876544193852,0.023333333333333442
0.8,29.2,47.60854132911651,0.026666666666666523
0.9,29.1,47.62780691051367,0.030000000000000547
1.0,29.0,47.64657103634411,0.03333333333333333
1.1,28.9,47.66484238766394,0.03666666666666608
1.2000000000000002,28.8,47.682629479541085,0.04000000000000038
1.3,28.7,47.69994066415194,0.04333333333333295
1.4000000000000001,28.6,47.716784133807664,0.046666666666666884
1.5,28.5,47.73316792391324,0.049999999999999996
1.6,28.4,47.749099915861656,0.053333333333333045
1.7000000000000002,28.3,47.7645878398661,0.05666666666666661
1.8,28.2,47.779639277732244,0.06000000000000004
1.9000000000000001,28.1,47.79426166557286,0.06333333333333388
2.0,28.0,47.80846229646693,0.06666666666666667
2.1,27.9,47.82224832306498,0.06999999999999987
2.2,27.8,47.835626760142716,0.07333333333333344
2.3000000000000003,27.7,47.848604487104225,0.07666666666666654
2.4000000000000004,27.6,47.861188250436804,0.08000000000000036
2.5,27.5,47.87338466611847,0.08333333333333333
2.6,27.4,47.885200221979815,0.08666666666666627
2.7,27.3,47.89664128002137,0.09000000000000023
2.8000000000000003,27.2,47.90771407868772,0.09333333333333309
2.9000000000000004,27.1,47.91842473509961,0.09666666666666691
3.0,27.0,47.928779247245046,0.09999999999999999
3.1,26.9,47.93878349613036,0.10333333333333307
3.2,26.8,47.948443247892435,0.10666666666666669
3.3000000000000003,26.7,47.95776415587273,0.10999999999999997
3.4000000000000004,26.6,47.966751762654184,0.11333333333333348
3.5,26.5,47.97541150206174,0.11666666666666667
3.6,26.4,47.983748701127325,0.11999999999999982
3.7,26.3,47.99176858201995,0.12333333333333346
3.8000000000000003,26.2,47.999476263941744,0.12666666666666654
3.9000000000000004,26.1,48.006876764990544,0.13000000000000006
4.0,26.0,48.01397500398981,0.13333333333333333
4.1000000000000005,25.9,48.02077580228624,0.13666666666666655
4.2,25.8,48.027283885516084,0.13999999999999996
4.3,25.7,48.03350388534032,0.14333333333333334
4.4,25.6,48.03944034114957,0.1466666666666669
4.5,25.5,48.04509770173917,0.15
4.6000000000000005,25.4,48.05048032695488,0.15333333333333327
4.7,25.3,48.05559248930986,0.15666666666666673
4.800000000000001,25.2,48.06043837557335,0.15999999999999995
4.9,25.1,48.065022088331446,0.1633333333333335
5.0,25.0,48.069347647520615,0.16666666666666666
5.1000000000000005,24.9,48.073418991934275,0.16999999999999982
5.2,24.8,48.07723998070289,0.17333333333333348
5.300000000000001,24.7,48.08081439474812,0.17666666666666656
5.4,24.6,48.08414593821125,0.18000000000000013
5.5,24.5,48.087238239856575,0.18333333333333332
5.6000000000000005,24.4,48.0900948544499,0.1866666666666665
5.7,24.3,48.0927192641127,0.19000000000000003
5.800000000000001,24.2,48.095114879652286,0.19333333333333333
5.9,24.1,48.09728504186829,0.19666666666666674
6.0,24.0,48.099233022836046,0.19999999999999998
6.1000000000000005,23.9,48.100962027167014,0.20333333333333323
6.2,23.8,48.10247519324665,0.20666666666666672
6.300000000000001,23.7,48.10377559445022,0.2099999999999999
6.4,23.6,48.10486624033676,0.21333333333333337
6.5,23.5,48.105750077821654,0.21666666666666665
6.6000000000000005,23.4,48.106429992327904,0.21999999999999995
6.7,23.3,48.106908808916856,0.2233333333333333
6.800000000000001,23.2,48.10718929339834,0.22666666666666668
6.9,23.1,48.10727415342069,0.23000000000000004
7.0,23.0,48.10716603954094,0.23333333333333334
7.1000000000000005,22.9,48.10686754627566,0.23666666666666666
7.2,22.8,48.106381213132366,0.24000000000000002
7.300000000000001,22.7,48.105709525622316,0.24333333333333332
7.4,22.6,48.104854916254595,0.24666666666666673
7.5,22.5,48.103819765511915,0.25
7.6000000000000005,22.4,48.102606402808455,0.25333333333333324
7.7,22.3,48.10121710743013,0.2566666666666667
7.800000000000001,22.2,48.099654109457276,0.25999999999999995
7.9,22.1,48.097919590670315,0.26333333333333336
8.0,22.0,48.09601568543858,0.26666666666666666
8.1,21.9,48.09394448159259,0.26999999999999996
8.200000000000001,21.799999999999997,48.091708021279956,0.27333333333333343
8.3,21.7,48.089308301805374,0.27666666666666667
8.4,21.6,48.08674727645477,0.2800000000000001
8.5,21.5,48.08402685530402,0.2833333333333333
8.6,21.4,48.0811489060123,0.28666666666666657
8.700000000000001,21.299999999999997,48.07811525460069,0.2900000000000001
8.8,21.2,48.074927686215744,0.29333333333333333
8.9,21.1,48.07158794587882,0.2966666666666667
9.0,21.0,48.06809773922103,0.3
9.1,20.9,48.06445873320419,0.3033333333333333
9.200000000000001,20.799999999999997,48.060672556828095,0.30666666666666675
9.3,20.7,48.056740801824155,0.30999999999999994
9.4,20.6,48.05266502333576,0.3133333333333334
9.5,20.5,48.04844674058559,0.31666666666666665
9.600000000000001,20.4,48.04408743753005,0.32
9.700000000000001,20.299999999999997,48.039588563501056,0.3233333333333334
9.8,20.2,48.034951533835454,0.32666666666666666
9.9,20.1,48.03017773049215,0.33
10.0,20.0,48.02526850265735,0.3333333333333333
10.100000000000001,19.9,48.020225167337955,0.33666666666666667
10.200000000000001,19.799999999999997,48.01504900994337,0.34000000000000014
